"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GNG10",-0.0324954673525361,5.06584635223834,-1.20223447096845,0.235546621912901,0.846767499258556,-5.4656952389447
"TMEM55A",-0.0474611487075379,2.03631186095801,-1.20221612087995,0.235553658999246,0.846767499258556,-5.15776767022161
"CLEC18C",-0.0447960618336208,-2.11187142030652,-1.20212595897636,0.235588237475039,0.846767499258556,-4.81902953177388
"NEDD4L",0.0198260062830198,6.39594216682303,1.20204499633597,0.235619291055369,0.846767499258556,-5.57105829162317
"MRPL45P2",0.029968650981812,2.30332404355166,1.20201688197075,0.23563007514523,0.846767499258556,-5.19024505294808
"KRTDAP",-0.113673701540359,0.207095149903836,-1.20155230469734,0.235808329660056,0.847102054742581,-5.01300928696216
"CD200R1L",0.059624749047972,0.704449976507986,1.20149910085419,0.235828749832217,0.847102054742581,-5.0325398017586
"PHYH",0.0370387788787003,4.06785741689297,1.2013488839018,0.235886411594054,0.847102054742581,-5.37808068687833
"KIAA1143",0.0282600033517711,4.36161326086423,1.20130573619367,0.235902976030197,0.847102054742581,-5.40671669523096
"DST",0.0407571207857909,4.46526465778228,1.20093003314858,0.23604724464279,0.847458625508357,-5.41885398513828
"MXRA5",-0.0538378074194174,4.64409594408952,-1.20067695478814,0.236144462170042,0.847503705396409,-5.42771215242098
"RABL6",0.0238092519227225,6.88225449673739,1.2006632028871,0.236149745663918,0.847503705396409,-5.59261141387466
"KIF11",0.0398422274474336,2.14253519054065,1.2004092742912,0.236247320809095,0.84755639083321,-5.17643948242115
"ADCY7",-0.0358652125177952,3.83833819745322,-1.20032052819486,0.236281429522142,0.84755639083321,-5.34740692739119
"MIR4284",0.080193214594656,-4.78667575705045,1.20027390168804,0.236299351416168,0.84755639083321,-4.68315933079016
"PAQR9-AS1",0.0662303663880933,-1.2634933685058,1.19984922543094,0.236462630544826,0.847980641792054,-4.85746339096598
"SCFD2",0.0312583186758104,3.77165095039471,1.19961603939605,0.23655232075032,0.848140181928294,-5.34791473175378
"SPPL2B",0.0289151498306748,5.97982384169248,1.19942601433825,0.236625428355714,0.848140181928294,-5.54736687647995
"LDLRAD2",0.028076491321991,4.58984011968146,1.19938258972728,0.236642137255451,0.848140181928294,-5.44700839826917
"POLH",0.0305528082058528,3.83215231819963,1.19905512914709,0.236768165133304,0.848275273402806,-5.35433703722102
"TMC6",-0.0209106418926674,6.91092861510318,-1.19891576246801,0.236821817261903,0.848275273402806,-5.59601757872446
"KLHDC4",0.0214572384258034,4.30044202294849,1.19862144076783,0.236935151761652,0.848275273402806,-5.40523843843896
"C19orf33",0.0350967802376557,7.21858098459498,1.19850050959632,0.236981730227309,0.848275273402806,-5.61312332233385
"PALLD",0.0267720648370092,6.4427844564839,1.19844747506558,0.237002159386819,0.848275273402806,-5.57784846995082
"LOC101928844",-0.0462370661651487,1.44461867440582,-1.19832902949559,0.237047789841709,0.848275273402806,-5.10938470463774
"BSN",-0.0398877000469381,0.419696585490748,-1.19827687785535,0.237067882986998,0.848275273402806,-5.00378807346979
"PAXBP1-AS1",-0.0523920075418124,1.07760973545232,-1.19826887349731,0.237070967040938,0.848275273402806,-5.06260441887965
"PPP2R1A",0.0183030784481642,8.22208947165032,1.19823258550205,0.237084949058773,0.848275273402806,-5.64053886125521
"RHOF",-0.021611620240392,3.84073514943262,-1.19790685686098,0.237210481545146,0.848436965495342,-5.3544048916205
"GEMIN7",0.0254169184924539,4.49755863742197,1.19787236015404,0.237223779065195,0.848436965495342,-5.42298353693006
"ZNF837",0.0340606816716783,2.47799164098715,1.19772115048446,0.237282072605469,0.848436965495342,-5.22237566226507
"LASP1",-0.0167919892004536,8.42931541738698,-1.19763409969358,0.237315636703249,0.848436965495342,-5.64500621161677
"TAF1A-AS1",0.0339614378474803,0.277853718539774,1.19725913356749,0.237460251695611,0.848436965495342,-4.98913714508105
"SSRP1",0.0297440038570492,6.3887070937922,1.19720356785919,0.237481687462786,0.848436965495342,-5.57705880600843
"SIL1",0.0252018816378451,6.01747446509698,1.197192646958,0.237485900621095,0.848436965495342,-5.55338768911217
"XPO6",-0.0280121017803094,7.17042837188382,-1.19709985294396,0.237521701688315,0.848436965495342,-5.61032636605659
"SSC5D",0.0698765112706221,-1.66848691180956,1.19706451322113,0.237535337222257,0.848436965495342,-4.85366095427821
"TEAD3",-0.0141846608444839,6.43847454653116,-1.19672283144019,0.23766720173,0.848703180974085,-5.57597044738313
"GRB7",-0.0217144912632837,5.71113408072185,-1.19655006258794,0.237733898375829,0.848703180974085,-5.5283919245664
"CD79A",0.0635642456901207,0.589604478490175,1.19652136819237,0.237744977042303,0.848703180974085,-5.02396673666518
"VIMP",0.0181550696796046,6.20896303484902,1.19638099966609,0.237799177588761,0.848735890465947,-5.56706997875464
"PARK2",0.0325961082669253,1.63375018060815,1.19600285521484,0.237945235507613,0.849096376281189,-5.12423395147354
"PTCH2",0.0464981277144123,0.959409350268266,1.19557971139613,0.238108751996188,0.849519013890223,-5.06414606113053
"PCCA",0.0345701673979843,3.77782467750234,1.19524997147797,0.238236231022472,0.849530848652779,-5.35422290884028
"BST1",-0.0368617110873539,3.35013119600203,-1.19493898234178,0.238356506529581,0.849530848652779,-5.30262745032857
"CDT1",0.068409177536058,2.91375171910572,1.19492853629584,0.238360547322109,0.849530848652779,-5.27637725137205
"RCAN3",0.0280797745537398,4.79182236320535,1.1945579369036,0.238503936799141,0.849530848652779,-5.45623373707884
"RHBDL2",-0.0218905979204612,5.50077320659823,-1.19438405286504,0.23857123636167,0.849530848652779,-5.51031751240784
"ATP6V1B2",-0.0276468101075003,6.81131714818194,-1.19427803937839,0.238612274303324,0.849530848652779,-5.59630440399434
"COMMD3-BMI1",0.0191050631471858,5.48776445379949,1.19421631806088,0.238636169067058,0.849530848652779,-5.51645778056709
"SRSF9",0.0125290927186747,7.04502678231463,1.194155326435,0.238659783052653,0.849530848652779,-5.61021583250515
"TNFRSF10D",-0.0328914600796172,4.43033643760712,-1.19398650301681,0.238725154909143,0.849530848652779,-5.41438998212586
"GUSBP1",0.0360923177516586,1.90473023272553,1.19363344978403,0.238861906500115,0.849530848652779,-5.15777897480072
"MIR1273H",0.0691234969035898,-1.73345540465774,1.19348849131753,0.238918071231841,0.849530848652779,-4.83041012863923
"EGFL6",0.0456466545980294,1.60190761247812,1.19344203511647,0.238936072908275,0.849530848652779,-5.12869661678875
"HSP90AB4P",0.052363527700833,-2.17333390114026,1.19340180646894,0.238951662220328,0.849530848652779,-4.82156827513058
"WEE2",0.0499699771418139,-0.309212347811196,1.19337287787562,0.238962873020018,0.849530848652779,-4.94334567130786
"NDUFAF2",0.0256963389154146,2.71506138056177,1.19325862622348,0.239007153113624,0.849530848652779,-5.24438898896199
"CENPQ",0.0319288501045871,0.930680644320423,1.1932075093504,0.23902696622952,0.849530848652779,-5.05795774647835
"SFTPA2",-0.0905706289992387,-2.33632946767127,-1.19319096199212,0.239033380312041,0.849530848652779,-4.7929986561718
"TSPAN14",-0.0163790191024687,8.00226748646048,-1.19313090249309,0.239056661613057,0.849530848652779,-5.64097320435172
"SPDEF",0.0412658076845025,7.68560028298747,1.19292830730794,0.239135207254246,0.849530848652779,-5.6338798478157
"HIST1H2BK",-0.0245498561428459,5.2116429233771,-1.19275140205266,0.239203808360137,0.849530848652779,-5.49068739852119
"TAF4",-0.0193202176921447,3.49060945022461,-1.19253929869915,0.239286077651365,0.849530848652779,-5.3313972024199
"NFYA",-0.0342380024927406,4.29494856061242,-1.1924661219785,0.23931446575423,0.849530848652779,-5.40345774607662
"MSH5-SAPCD1",0.0328641556625454,4.36706923831186,1.19245248627224,0.239319755847631,0.849530848652779,-5.42162647989373
"MAPK14",-0.0275896531794158,5.76763085420097,-1.19224425065467,0.239400553296067,0.849530848652779,-5.53562236124659
"CA13",-0.0282504234559306,3.94261270668368,-1.19220082032902,0.239417407191019,0.849530848652779,-5.36862212370794
"MIR1184-3",-0.0210326725854069,2.50111772148144,-1.19214219826983,0.239440157874414,0.849530848652779,-5.23631887456081
"MIR1184-2",-0.0210326725854069,2.50111772148144,-1.19214219826983,0.239440157874414,0.849530848652779,-5.23631887456081
"MIR1184-1",-0.0210326725854069,2.50111772148144,-1.19214219826983,0.239440157874414,0.849530848652779,-5.23631887456081
"ALDOA",0.0173708668766111,10.3837813272869,1.1920922930562,0.239459526871615,0.849530848652779,-5.67880685033391
"CHCHD10",0.0337896611613818,4.2422131160857,1.19202350239563,0.239486227479226,0.849530848652779,-5.41020790383803
"PSMC5",0.0168749610007885,6.79619463068243,1.19196342919825,0.239509546239969,0.849530848652779,-5.60269066701543
"DCST1",0.038247770429832,1.66323098852279,1.19152520071976,0.239679704531915,0.849568465524046,-5.14028182931038
"SOWAHD",-0.04925098782761,-1.08180829029896,-1.19150634655741,0.239687027328458,0.849568465524046,-4.87227131172443
"LOC101927284",0.0762480610939844,-4.79447749868574,1.19138562119908,0.23973391989636,0.849568465524046,-4.69259441200585
"LOXL2",-0.0506335101049145,0.115973074301219,-1.19135731802415,0.239744914482242,0.849568465524046,-4.97384933625889
"PRKCQ-AS1",-0.0402324805308395,-0.456361598889385,-1.19135565337717,0.239745561138598,0.849568465524046,-4.92086337002909
"MEX3A",0.0443173740105073,-0.0208652462981761,1.1911136377012,0.239839589175666,0.849630045372035,-4.98300070015101
"SNORD79",-0.0493528115451022,-0.573512788365784,-1.19107884484365,0.239853109120681,0.849630045372035,-4.9138201457653
"MRPL34",0.0228693732426409,4.85810386885708,1.190448301759,0.240098224245458,0.849921152044972,-5.46694049901823
"RPAIN",0.0212061250080914,5.28592526881501,1.19035411545125,0.240134853560379,0.849921152044972,-5.50440256600523
"NKD2",0.0824320207967189,-3.13588488722979,1.19015498708822,0.240212308529171,0.849921152044972,-4.76742615454856
"EPCAM",0.0373826413614668,6.1053378641981,1.19005690515156,0.240250466152501,0.849921152044972,-5.56756162035856
"DMRTC1B",0.0386341470708805,-0.666407903039726,1.18965613963962,0.240406425128939,0.849921152044972,-4.97954771691464
"DMRTC1",0.0386341470708805,-0.666407903039726,1.18965613963962,0.240406425128939,0.849921152044972,-4.97954771691464
"RPL13AP20",0.0332855680871117,-0.389940954101364,1.18965253394076,0.240407828630902,0.849921152044972,-4.93926831268502
"SH2D4B",-0.0559800779300719,-1.88998292835884,-1.18944513982295,0.240488565894252,0.849921152044972,-4.81919709144912
"CEP170P1",0.0720135583887936,-2.70521163386822,1.18932467407586,0.24053547153745,0.849921152044972,-4.798454498056
"MR1",-0.0207664528749054,5.74145508847244,-1.18931509490695,0.240539201656006,0.849921152044972,-5.53864243469752
"GFM2",0.024975000351717,5.87179411765909,1.18925857718493,0.24056121045635,0.849921152044972,-5.55140414787269
"SPN",-0.0376276641313028,2.38360334698802,-1.18921285405612,0.240579016762287,0.849921152044972,-5.20724570405872
"LINC00467",0.0251431285870634,2.58601088897118,1.18891979988973,0.240693165862152,0.849921152044972,-5.23521707574243
"GSTZ1",0.0300571311357098,5.29010274405948,1.18886356870082,0.240715073282133,0.849921152044972,-5.50832310655255
"TECR",0.0207370366109835,7.59550950893761,1.18882413524983,0.240730437244368,0.849921152044972,-5.63453695655459
"TRIM8",-0.0165404959760328,7.69899704669032,-1.18851597328934,0.240850527122515,0.849921152044972,-5.63701209630529
"TCTA",0.0267896237272511,6.12006919829953,1.188515908324,0.240850552443928,0.849921152044972,-5.57053983697807
"ENO1",0.0225158510310844,9.78300310464158,1.18839634815559,0.240897156459561,0.849921152044972,-5.6769334248068
"TMED7-TICAM2",-0.0664271236269603,4.21126663158696,-1.1883367403854,0.240920393751987,0.849921152044972,-5.3960682270331
"RWDD1",0.0258294416548601,3.97617393893886,1.18822761666651,0.240962938402409,0.849921152044972,-5.38347172520359
"SERPINB4",0.0521573652511107,6.32912035359808,1.18807058881205,0.241024169291001,0.849921152044972,-5.576088763523
"HIATL2",0.0194850426988043,2.2532208582395,1.18802239575349,0.241042963793387,0.849921152044972,-5.20560726485938
"LOC101927495",-0.0761080035209925,-2.9886916248855,-1.18791805554267,0.241083658418628,0.849921152044972,-4.76696623073234
"STEAP4",-0.0372653453191794,7.57452623245574,-1.18786043469719,0.241106133764271,0.849921152044972,-5.63009560673672
"INPP4A",-0.0253637221298106,4.05174640860114,-1.18765254953733,0.241187233253433,0.849921152044972,-5.38518151968969
"FAM49B",-0.0382144470006314,5.67052072712285,-1.18753786038213,0.241231983913148,0.849921152044972,-5.52900673525434
"BLACAT1",-0.026448259416077,2.82307777998364,-1.18730394638469,0.241323273743305,0.849921152044972,-5.25765006411884
"B2M",-0.0193864928382798,12.4872141092701,-1.18720028947698,0.24136373605626,0.849921152044972,-5.69746938717263
"FAM209B",-0.0497037245292851,-0.609024999909283,-1.18717203880003,0.241374764520043,0.849921152044972,-4.90900558627382
"SCUBE2",0.0517164803544465,1.30035891747043,1.18701696645946,0.241435307995335,0.849921152044972,-5.10389891270211
"PARVA",0.0356392246337973,6.5429635831037,1.18693937560883,0.241465605227977,0.849921152044972,-5.59902942354407
"CSTB",0.0221900742052315,8.88790156068382,1.18673855416096,0.241544033684572,0.849921152044972,-5.6657285286606
"RARG",-0.0194002355570649,6.67137539095054,-1.18653370678388,0.241624053510805,0.849921152044972,-5.59984039361096
"ZZEF1",-0.0226989435721548,6.48543837542796,-1.18653289442916,0.241624370880483,0.849921152044972,-5.59079638050809
"SNX29",0.0241564392130515,5.05279450049182,1.1862395556118,0.241738991929685,0.849921152044972,-5.49100013030916
"SPSB2",0.0277832640054428,4.3162379490666,1.18612330838751,0.241784426039013,0.849921152044972,-5.4224694921379
"TEN1-CDK3",0.0207345451048304,5.24351248436959,1.18600405379867,0.24183104200115,0.849921152044972,-5.50669903517512
"ORC3",0.0313605146419525,3.4632005839005,1.18595671106467,0.241849549827576,0.849921152044972,-5.33190981275899
"MFI2",0.0241355158162738,2.92711097176098,1.18590808095723,0.241868562002969,0.849921152044972,-5.28263579988544
"MICALL1",-0.0172865107803017,6.0249759147018,-1.18585656179101,0.24188870485552,0.849921152044972,-5.5628171684937
"CNOT11",-0.0153665174992603,6.19466659637827,-1.18563022866016,0.241977210547161,0.849921152044972,-5.57275685393817
"KCP",-0.037923805342057,0.872225103747282,-1.1855994846448,0.241989234555496,0.849921152044972,-5.0530916419003
"LINC00548",0.0833068297702809,-2.56222109245198,1.18556882454091,0.242001226178672,0.849921152044972,-4.79291066782348
"C9orf89",0.0224666167752427,5.91921967268876,1.1854787069066,0.24203647502888,0.849921152044972,-5.55947983891627
"PLEKHA8",-0.0350758928194427,2.99076810739807,-1.18547595092016,0.242037553071545,0.849921152044972,-5.27611535687155
"F8A3",-0.0206248571456491,3.46907340531396,-1.18543130235839,0.242055018467783,0.849921152044972,-5.3437170074801
"F8A2",-0.0206248571456491,3.46907340531396,-1.18543130235839,0.242055018467783,0.849921152044972,-5.3437170074801
"APEX1",0.0240272983400107,6.21579078916695,1.18525689980805,0.242123249147012,0.850002352864279,-5.58116627488449
"LINGO3",-0.0660262075044061,-0.87707821522345,-1.18496873476901,0.242236017222299,0.850239848119618,-4.90352548691073
"LINC00324",-0.0372636172854676,0.750014064249489,-1.18485168682267,0.242281832681062,0.850242297369574,-5.04454263252472
"SMG7-AS1",0.0451311519076836,-0.962610261261178,1.18422771952309,0.242526175203936,0.850568483694365,-4.90068218166541
"LOC100131626",-0.0619004218187842,1.03045572724061,-1.18422686778606,0.242526508862328,0.850568483694365,-5.06848866604293
"FES",-0.0290890889430288,4.3636966687961,-1.18399904932568,0.242615766158675,0.850568483694365,-5.4200829407043
"LOC102467080",-0.0697761029350492,0.751638812627902,-1.18389400756892,0.242656928648177,0.850568483694365,-5.04212914983959
"METTL5",0.03002524329647,4.32265587916298,1.1838382914983,0.242678764045942,0.850568483694365,-5.42218508119584
"ZNF683",-0.0823955765386464,0.693105109939865,-1.18356266887007,0.242786802891524,0.850568483694365,-5.02630064142501
"MIER2",-0.0191499962258496,4.66505386763231,-1.18340705734095,0.242847815095426,0.850568483694365,-5.45370940574975
"KCNN2",-0.0670123739927324,-1.8525430942225,-1.18339024950024,0.242854405784037,0.850568483694365,-4.83563151750708
"RARS2",0.0234007111079628,4.72777778139525,1.18299904660927,0.243007840934006,0.850568483694365,-5.46101869106068
"EXOC7",-0.0125317518360666,7.44777646752569,-1.18292000586195,0.243038850351731,0.850568483694365,-5.63763282745291
"TXNRD2",0.0291921894803451,5.25185486117933,1.18290422237975,0.243045042902092,0.850568483694365,-5.51169500850565
"LINC00607",0.0779403652835408,-2.53297244655917,1.18286242590185,0.243061442042017,0.850568483694365,-4.79873858186718
"ARHGAP9",-0.0688950659959095,3.86323952271062,-1.18286136956625,0.243061856513078,0.850568483694365,-5.36483070129449
"MAPK3",-0.0161713799177375,6.48934994851769,-1.18286086606333,0.243062054071107,0.850568483694365,-5.59192148818829
"TET2",-0.0423799998024969,6.42125156029723,-1.18266446300834,0.243139125085395,0.850568483694365,-5.58319869002758
"ADAMTS18",-0.0923440314836311,-4.65121015929234,-1.18259141897481,0.243167793005688,0.850568483694365,-4.69770696127445
"LMO2",-0.020684596562769,4.4726916585494,-1.18245921453919,0.243219686118488,0.850568483694365,-5.43360572998747
"LINC01495",0.0642911677178271,-6.31048957143482,1.18244117636439,0.24322676711752,0.850568483694365,-4.65822420691508
"PCDHB11",-0.0519514881831989,0.985641263243668,-1.18242696519331,0.243232345907611,0.850568483694365,-5.06929798616141
"KIRREL2",0.0720670956842516,-4.55073781207349,1.18229532842739,0.243284026143116,0.850591367841749,-4.70673418861058
"LOC101927468",0.0405370418586564,-0.230083650064586,1.18213434543455,0.243347238467351,0.850631992296942,-4.95873044400303
"NUMBL",0.0248488812579383,3.28119844622077,1.18203584463844,0.243385922126034,0.850631992296942,-5.31805343508841
"APOD",0.0568137635799161,5.27849639067014,1.18179474416634,0.243480626989801,0.850805194812313,-5.51562640704522
"CDC45",0.0691212425435709,0.17449352886089,1.1815852196408,0.243562950474199,0.850935076323004,-4.99846881888764
"PI3",-0.0324952336096014,9.64719449584196,-1.18110226916459,0.243752781689813,0.851330649324179,-5.68241946895019
"DAXX",-0.0157995283775975,5.99911046745395,-1.18100637657909,0.243790486543925,0.851330649324179,-5.56646260235486
"CA2",-0.0766016198420741,2.54445215305154,-1.18089634629165,0.243833755542572,0.851330649324179,-5.22800478853841
"TTC34",0.0928097127511113,-1.8897698270618,1.18083755599134,0.243856876893177,0.851330649324179,-4.84705691607734
"RMI2",0.0306816980793649,2.38700065377394,1.18052022058999,0.243981707668204,0.851578910376389,-5.22002183193737
"CABLES1",-0.0208985052336484,3.47577877765862,-1.18033687068619,0.244053853475056,0.851578910376389,-5.33716905329415
"KRT16P2",0.0698251067785841,-0.82656977676217,1.18031221829603,0.24406355505136,0.851578910376389,-4.90764390232848
"C19orf24",0.0305732224233652,4.82870502337912,1.17998864923263,0.244190916723932,0.851833873221736,-5.47809670765818
"NUDT4P2",-0.0308033922029774,5.42799560662622,-1.17987789701966,0.244234521546756,0.851833873221736,-5.52343375596356
"OSGEP",0.0174973313879202,4.36353522753313,1.17978212229488,0.244272234061569,0.851833873221736,-5.42887452298846
"SHMT2",0.0252044544694617,5.66210361914433,1.17955415287545,0.24436201691675,0.851945536407724,-5.54840119158827
"NUDT4P1",-0.0307929325294951,5.42799363012685,-1.17947125601777,0.244394670725399,0.851945536407724,-5.52389079858503
"KRTAP3-2",0.0884202486910128,-4.88893987031885,1.17921974037578,0.24449376434699,0.852064466988336,-4.70002383851579
"RNF5P1",0.0222409065661726,5.57191782844962,1.17915515029182,0.244519216634276,0.852064466988336,-5.54130563709676
"HMGB2",0.0257887592768376,4.61970107863366,1.17874630000873,0.244680372259713,0.852311648808059,-5.45489259551398
"GOT1",0.020627996013437,5.63702737175061,1.17868029563284,0.244706396282436,0.852311648808059,-5.54596424272983
"LINC00964",0.0835516852011871,-1.2074229094849,1.17863100068494,0.244725833467785,0.852311648808059,-4.88463305404074
"NACAD",0.0629612963326715,-1.1599190232444,1.17807346089877,0.244945751492551,0.852766509997729,-4.89927775750278
"PROCR",0.0512645838300054,0.175284791563814,1.17802442503568,0.244965100231974,0.852766509997729,-4.99982782773257
"RAB3D",-0.0189044999223979,6.448809556707,-1.17795207971544,0.244993648521089,0.852766509997729,-5.599614186894
"TGFA",-0.0226162669161462,5.85462476303857,-1.17768959938043,0.245097246514243,0.852766509997729,-5.56052564083956
"ZNF2",0.0248392040867095,2.32982731607223,1.17767660992906,0.245102374127272,0.852766509997729,-5.21790881308633
"DTYMK",0.0298537950549081,4.0277077408779,1.17737731322989,0.245220543669559,0.852766509997729,-5.40068722748967
"MRPL35",0.02752256915139,4.61964812361246,1.17727480518548,0.245261025808546,0.852766509997729,-5.45796907702809
"LOC100271832",-0.0731069100984229,-3.51200746354787,-1.17726675101936,0.24526420673858,0.852766509997729,-4.76814843747807
"TNFRSF17",0.0882927583200103,-3.99655357470237,1.17722956443804,0.245278893676416,0.852766509997729,-4.73225852481658
"PNPLA6",-0.0144225117194839,5.97795462217155,-1.17707218739889,0.245341057210382,0.852766509997729,-5.56794428760869
"ZNF169",-0.0555349409977277,1.41403664385974,-1.17674582365727,0.245470006467179,0.852766509997729,-5.11598899707885
"SLC2A5",-0.0485134521688357,-0.422239441271587,-1.17659161769772,0.245530951720125,0.852766509997729,-4.93863738553217
"FAHD2B",0.0363582089177244,3.21294292787117,1.17656867446015,0.245540020279802,0.852766509997729,-5.31904372700762
"LOC101927630",-0.066660598928743,-1.05621740995813,-1.1764462449464,0.245588415956977,0.852766509997729,-4.89309928006899
"CMYA5",0.0555658113143238,3.99801477700113,1.176386645539,0.245611977759183,0.852766509997729,-5.40026188159955
"AGTRAP",0.0250495931732867,6.02160476671111,1.17630903382286,0.245642662934705,0.852766509997729,-5.57552988072598
"ZNF696",0.0295661856145583,2.6867943540858,1.17623073049357,0.245673624367482,0.852766509997729,-5.26203940210826
"ANKRD44",-0.0549353403167356,3.28927378617442,-1.17608522148359,0.245731166691865,0.852766509997729,-5.31679350141252
"HCFC2",0.0388472056831545,2.96881524780072,1.17603403415092,0.24575141132142,0.852766509997729,-5.29030184935895
"YBX2",0.0391931379007175,0.962523394147753,1.17600860069026,0.245761470724206,0.852766509997729,-5.09114418801815
"PARP9",-0.0302535573973276,6.50382254733525,-1.17565794944746,0.245900190176745,0.852846977944767,-5.59958694558842
"DHRS7B",0.0197868574062562,5.48953115679461,1.17559061941767,0.245926832777997,0.852846977944767,-5.53765476046352
"NINJ2",-0.0537652869568863,2.22099635798167,-1.175358769005,0.246018592361884,0.852846977944767,-5.20141213564931
"LOC644554",0.0671565995494322,-1.8758888062674,1.17516043919544,0.246097105158991,0.852846977944767,-4.8367670859196
"NUDT14",0.0361428019351441,4.38004334692286,1.17506117832188,0.246136406364038,0.852846977944767,-5.43833543270444
"TFAP2A",-0.019115557236237,4.54984904004257,-1.17505867893177,0.246137396027585,0.852846977944767,-5.45057280919163
"LOC102723439",-0.0606761233928395,-3.502445606878,-1.17504050531522,0.246144592176124,0.852846977944767,-4.76224449694507
"UBA1",-0.0141488514219048,8.63522785503374,-1.17485875425367,0.246216567944129,0.852846977944767,-5.67484053701205
"TCF24",0.0988672732722582,-3.77847493623694,1.17471777671424,0.246272407369247,0.852846977944767,-4.74764382751962
"CYP3A7",-0.0561406321229411,-1.43648339196344,-1.17457888281395,0.246327430461496,0.852846977944767,-4.86458752811785
"SMC4",-0.0347253470732063,4.47045546577796,-1.17442310517362,0.246389152673933,0.852846977944767,-5.44122562715842
"BSND",0.0666140062355802,-0.546681438681602,1.17422652723936,0.246467056763383,0.852846977944767,-4.94352339076364
"ZNF3",0.0267369722152923,5.13372628970641,1.17419030247878,0.246481414629211,0.852846977944767,-5.50991393722397
"LOC100505921",0.0532893394688899,-1.5590957189487,1.17400264180015,0.246555804579296,0.852846977944767,-4.8642341275645
"GS1-594A7.3",0.0682018869266594,-3.5011395647262,1.173984579827,0.246562965324106,0.852846977944767,-4.76545225111817
"PARP1",0.0276130377743742,6.21793872808286,1.17394843751248,0.24657729454809,0.852846977944767,-5.59397285044123
"TSSC2",0.0598541793146553,-1.24480131187201,1.1738901644572,0.2466003991437,0.852846977944767,-4.88857729758595
"AKT3",0.0343948170069651,2.42557123426067,1.17377730471835,0.246645151189296,0.852846977944767,-5.23353555415953
"TTC27",0.0505016579494068,3.32174660798682,1.17355712496743,0.246732475551264,0.852846977944767,-5.33106792469868
"POP4",0.019146738657788,5.17512585042778,1.17345503948515,0.24677297074578,0.852846977944767,-5.51345814437256
"DAP3",0.0154459510179583,6.01073360498987,1.17341018839393,0.246790763765344,0.852846977944767,-5.58007047458043
"MTMR11",0.034598921304794,2.27517478421676,1.17325974167789,0.246850454745862,0.852846977944767,-5.21874122410667
"UBE2Z",0.0179868530453915,7.14121911636365,1.17322959055218,0.24686241871189,0.852846977944767,-5.63940871743756
"TMEM11",0.0164722816696722,5.33355431888258,1.17320846380965,0.246870802052996,0.852846977944767,-5.52621097130793
"MLST8",0.0245254315450118,5.4183348508577,1.17278794155652,0.247037713136184,0.85293288244491,-5.53629330555684
"FHL2",-0.0170563667376195,6.6315769763442,-1.17272114943709,0.247064231365731,0.85293288244491,-5.61291571528442
"GAREML",-0.0476173749620302,1.20973503428661,-1.17271192109481,0.247067895422538,0.85293288244491,-5.10255388579247
"ATG9A",-0.0161988582483966,6.75979368351043,-1.17268972027784,0.247076710282131,0.85293288244491,-5.61939961038923
"LOC728554",0.0281277733044999,4.61166444529182,1.17247379805658,0.247162454319234,0.853016993255804,-5.46673800340213
"F2RL1",-0.0331181921143602,6.00010577496105,-1.17236852670432,0.247204266027163,0.853016993255804,-5.57347896814684
"TYMS",0.0348375060199059,3.06182355391076,1.1718294609044,0.247418452572254,0.853016993255804,-5.30325982724507
"TAOK3",-0.033399575861496,4.7321036669173,-1.17178438564017,0.247436368369809,0.853016993255804,-5.46831454120733
"STK11IP",0.0198633556920695,5.60982261535357,1.17170589126427,0.247467569303865,0.853016993255804,-5.55240016393344
"LILRB2",-0.0857894597021646,2.97585292513254,-1.17159595433635,0.247511273205478,0.853016993255804,-5.28230982469013
"F13A1",0.0499463868295481,0.824220883693188,1.17154132429011,0.24753299269997,0.853016993255804,-5.07349882957409
"TRIM61",0.0739488592641161,-4.18427269392712,1.17150829041756,0.247546126782974,0.853016993255804,-4.73109526403556
"SLC25A45",-0.0206302606075952,3.37318857429607,-1.17110234449754,0.247707569782769,0.853016993255804,-5.33558510935707
"TRIM62",-0.0171821345422573,4.38816911236899,-1.17089587347353,0.247789711664684,0.853016993255804,-5.44031355607502
"RREB1",-0.0219416147419182,6.65027887826938,-1.17085537425259,0.247805826078059,0.853016993255804,-5.61755106432778
"FOLR2",-0.047490248534688,0.133094497660079,-1.17084633480742,0.247809422926188,0.853016993255804,-4.99977952298232
"CCDC97",0.0168536247131067,6.32349349805875,1.17076219216972,0.247842905585957,0.853016993255804,-5.60102121044341
"TIGD6",0.022936729645297,3.51141568712875,1.17060372020017,0.247905974807396,0.853016993255804,-5.35472573684237
"CCDC88C",0.0293038884086952,6.77760803424589,1.17048609974621,0.247952793306568,0.853016993255804,-5.62624661221849
"PRB4",0.0937989070090262,-3.68167206552985,1.17045068577084,0.247966890994886,0.853016993255804,-4.75022628252232
"CCL19",-0.078594759925467,-3.83860839609797,-1.17040293539334,0.247985900508363,0.853016993255804,-4.73882205319939
"HYAL4",-0.060677531876556,-0.620420558259024,-1.17037553312047,0.247996809879766,0.853016993255804,-4.92838240874444
"EXOSC4",0.0239347114357121,4.84459587848057,1.17028779447983,0.248031742653528,0.853016993255804,-5.4884664682374
"SGCE",-0.0764278215940552,-3.58667280813352,-1.17011493907351,0.248100574723933,0.853016993255804,-4.75309577202502
